time,relative_humidity_2m (%),temperature_2m (°C),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),wind_speed_10m (km/h),precipitation (mm)
2024-03-16T22:45,71,-11.9,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-16T23:00,72,-12.2,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-16T23:15,74,-12.5,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-16T23:30,75,-12.8,0.0,0.0,0.0,0.0,2.7,0.00
2024-03-16T23:45,77,-13.1,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T00:00,79,-13.4,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T00:15,81,-13.6,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T00:30,82,-13.9,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T00:45,84,-14.1,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-17T01:00,85,-14.2,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-17T01:15,86,-14.4,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-17T01:30,87,-14.6,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-17T01:45,88,-14.7,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-17T02:00,88,-14.8,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-17T02:15,88,-14.9,37.8,23.0,14.8,186.8,1.1,0.00
2024-03-17T02:30,89,-15.1,67.8,42.2,25.6,448.5,1.1,0.00
2024-03-17T02:45,88,-15.1,100.1,64.7,35.3,585.2,1.3,0.00
2024-03-17T03:00,86,-14.8,137.7,94.8,42.9,633.5,1.5,0.00
2024-03-17T03:15,82,-14.1,181.5,133.1,48.4,708.2,1.5,0.00
2024-03-17T03:30,76,-12.9,227.1,175.2,51.9,777.1,1.3,0.00
2024-03-17T03:45,70,-11.7,271.3,215.7,55.5,823.8,1.1,0.00
2024-03-17T04:00,65,-10.6,313.1,254.9,58.2,858.0,0.7,0.00
2024-03-17T04:15,61,-9.8,351.6,291.8,59.8,881.7,0.8,0.00
2024-03-17T04:30,58,-9.1,389.0,327.5,61.5,901.4,1.1,0.00
2024-03-17T04:45,55,-8.4,426.4,363.1,63.3,921.4,2.1,0.00
2024-03-17T05:00,53,-7.8,462.7,398.6,64.0,942.2,3.1,0.00
2024-03-17T05:15,51,-7.2,496.8,431.0,65.8,957.3,3.8,0.00
2024-03-17T05:30,50,-6.7,526.8,457.1,69.7,961.7,4.6,0.00
2024-03-17T05:45,50,-6.2,551.6,474.0,77.6,951.2,5.4,0.00
2024-03-17T06:00,49,-5.8,572.4,479.7,92.7,924.1,5.9,0.00
2024-03-17T06:15,48,-5.3,588.1,477.4,110.7,888.0,6.5,0.00
2024-03-17T06:30,48,-5.0,596.7,467.0,129.7,843.4,6.6,0.00
2024-03-17T06:45,47,-4.7,600.3,451.7,148.5,796.1,7.0,0.00
2024-03-17T07:00,46,-4.3,593.8,426.4,167.4,737.0,7.9,0.00
2024-03-17T07:15,44,-4.1,582.4,396.3,186.1,674.9,9.1,0.00
2024-03-17T07:30,42,-3.8,568.0,365.3,202.7,615.7,10.5,0.00
2024-03-17T07:45,39,-3.7,555.8,339.5,216.3,568.9,12.2,0.00
2024-03-17T08:00,37,-3.3,542.5,316.7,225.8,530.1,13.3,0.00
2024-03-17T08:15,35,-2.9,529.4,296.1,233.3,497.0,14.0,0.00
2024-03-17T08:30,34,-2.4,512.3,275.5,236.7,466.0,14.4,0.00
2024-03-17T08:45,33,-1.9,489.3,253.1,236.2,433.2,14.5,0.00
2024-03-17T09:00,32,-1.5,459.4,228.7,230.7,398.0,14.9,0.00
2024-03-17T09:15,31,-1.5,425.7,204.5,221.2,363.5,15.2,0.00
2024-03-17T09:30,31,-1.4,399.0,187.2,211.8,341.6,15.5,0.00
2024-03-17T09:45,30,-1.5,383.1,178.8,204.3,336.8,15.5,0.00
2024-03-17T10:00,30,-1.4,378.1,180.2,197.9,352.4,15.8,0.00
2024-03-17T10:15,29,-1.4,375.9,185.5,190.4,378.7,15.8,0.00
2024-03-17T10:30,29,-1.2,368.7,187.8,181.0,402.9,16.2,0.00
2024-03-17T10:45,28,-1.2,353.7,185.1,168.6,420.5,15.9,0.00
2024-03-17T11:00,28,-1.1,330.9,179.4,151.5,435.1,15.9,0.00
2024-03-17T11:15,28,-1.2,305.2,170.8,134.4,446.3,15.6,0.00
2024-03-17T11:30,29,-1.4,277.6,158.3,119.2,450.6,15.4,0.00
2024-03-17T11:45,29,-1.5,247.1,140.1,107.0,440.0,15.0,0.00
2024-03-17T12:00,30,-1.6,216.7,120.1,96.6,422.5,14.4,0.00
2024-03-17T12:15,31,-1.8,183.5,97.3,86.2,391.6,13.7,0.00
2024-03-17T12:30,32,-2.0,148.6,75.7,72.9,357.3,12.7,0.00
2024-03-17T12:45,34,-2.2,111.2,53.4,57.8,306.8,11.5,0.00
2024-03-17T13:00,36,-2.5,73.6,31.7,41.9,233.8,10.4,0.00
2024-03-17T13:15,39,-2.9,40.5,15.1,25.4,156.8,8.8,0.00
2024-03-17T13:30,42,-3.5,16.8,5.2,11.6,52.7,7.3,0.00
2024-03-17T13:45,45,-4.1,0.0,0.0,0.0,0.0,5.4,0.00
2024-03-17T14:00,48,-4.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-17T14:15,50,-5.1,0.0,0.0,0.0,0.0,3.7,0.00
2024-03-17T14:30,51,-5.6,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-17T14:45,53,-5.9,0.0,0.0,0.0,0.0,2.7,0.00
2024-03-17T15:00,54,-6.3,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T15:15,56,-6.8,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-17T15:30,58,-7.1,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-17T15:45,59,-7.3,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-17T16:00,61,-7.6,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-17T16:15,62,-7.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-17T16:30,64,-8.0,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-17T16:45,65,-8.2,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-17T17:00,66,-8.4,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-17T17:15,67,-8.5,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-17T17:30,69,-8.6,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-17T17:45,70,-8.8,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-17T18:00,71,-8.8,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-17T18:15,72,-8.9,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-17T18:30,73,-8.9,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-17T18:45,73,-8.9,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-17T19:00,74,-8.9,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-17T19:15,75,-9.1,0.0,0.0,0.0,0.0,1.4,0.00
2024-03-17T19:30,75,-9.1,0.0,0.0,0.0,0.0,1.4,0.00
2024-03-17T19:45,76,-9.2,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-17T20:00,77,-9.4,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-17T20:15,79,-9.8,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-17T20:30,81,-10.2,0.0,0.0,0.0,0.0,2.9,0.00
2024-03-17T20:45,83,-10.6,0.0,0.0,0.0,0.0,3.6,0.00
2024-03-17T21:00,85,-11.0,0.0,0.0,0.0,0.0,3.8,0.00
2024-03-17T21:15,86,-11.2,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-17T21:30,88,-11.4,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-17T21:45,89,-11.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-17T22:00,90,-11.7,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-17T22:15,91,-11.9,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-17T22:30,93,-12.1,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-17T22:45,94,-12.4,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-17T23:00,95,-12.6,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-17T23:15,96,-12.8,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-17T23:30,98,-12.9,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-17T23:45,99,-13.1,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-18T00:00,99,-13.1,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-18T00:15,99,-13.1,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-18T00:30,98,-13.1,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-18T00:45,97,-12.9,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-18T01:00,96,-12.9,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-18T01:15,95,-12.8,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-18T01:30,93,-12.8,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-18T01:45,91,-12.6,0.0,0.0,0.0,0.0,4.9,0.00
2024-03-18T02:00,90,-12.4,13.0,0.0,13.0,0.0,4.9,0.00
2024-03-18T02:15,89,-11.9,33.8,6.1,27.7,54.3,5.1,0.00
2024-03-18T02:30,88,-11.2,56.6,11.3,45.2,121.3,5.6,0.00
2024-03-18T02:45,87,-10.5,82.9,21.0,61.9,179.9,6.1,0.00
2024-03-18T03:00,86,-9.7,115.7,40.4,75.3,259.5,6.9,0.00
2024-03-18T03:15,84,-8.9,152.5,66.9,85.6,344.6,7.9,0.00
2024-03-18T03:30,82,-7.9,189.9,95.0,95.0,410.0,9.5,0.00
2024-03-18T03:45,79,-7.1,220.7,115.2,105.6,429.6,11.2,0.00
2024-03-18T04:00,76,-6.2,244.0,124.7,119.4,411.1,13.0,0.00
2024-03-18T04:15,72,-5.6,261.1,125.8,135.3,373.3,15.5,0.00
2024-03-18T04:30,68,-5.1,276.2,124.0,152.2,335.7,18.7,0.00
2024-03-18T04:45,64,-4.6,291.4,124.4,166.9,310.9,21.6,0.00
2024-03-18T05:00,61,-4.1,306.6,125.9,180.6,293.5,24.0,0.00
2024-03-18T05:15,59,-3.8,318.7,125.4,193.3,275.0,25.0,0.00
2024-03-18T05:30,57,-3.5,329.9,124.0,205.9,257.6,24.9,0.00
2024-03-18T05:45,55,-3.2,338.0,121.5,216.5,241.0,24.5,0.00
2024-03-18T06:00,54,-3.0,345.2,118.1,227.1,225.0,24.5,0.00
2024-03-18T06:15,53,-2.8,348.3,112.7,235.6,207.4,24.5,0.00
2024-03-18T06:30,53,-2.7,350.5,107.4,243.1,191.9,24.5,0.00
2024-03-18T06:45,52,-2.6,347.6,101.0,246.5,176.3,24.5,0.00
2024-03-18T07:00,52,-2.5,338.7,91.7,247.0,157.0,24.2,0.00
2024-03-18T07:15,52,-2.4,328.9,83.5,245.4,140.8,23.9,0.00
2024-03-18T07:30,52,-2.4,319.1,75.3,243.9,125.7,23.6,0.00
2024-03-18T07:45,53,-2.3,315.4,72.1,243.3,119.7,23.3,0.00
2024-03-18T08:00,53,-2.2,319.7,74.9,244.8,124.3,23.0,0.00
2024-03-18T08:15,53,-2.0,326.0,78.8,247.2,131.0,23.2,0.00
2024-03-18T08:30,54,-1.7,328.3,79.6,248.7,133.4,23.5,0.00
2024-03-18T08:45,54,-1.4,322.6,73.4,249.1,124.6,23.7,0.00
2024-03-18T09:00,54,-1.1,307.9,57.4,250.5,99.0,24.4,0.00
2024-03-18T09:15,53,-1.0,290.4,39.5,250.9,69.6,25.3,0.00
2024-03-18T09:30,52,-0.9,278.8,29.6,249.3,53.4,26.5,0.00
2024-03-18T09:45,50,-0.9,277.1,31.4,245.6,58.7,27.3,0.00
2024-03-18T10:00,49,-0.8,285.1,44.1,241.0,85.3,28.1,0.00
2024-03-18T10:15,48,-0.7,295.9,61.5,234.4,124.3,28.5,0.00
2024-03-18T10:30,48,-0.6,301.7,78.8,222.9,167.3,28.5,0.00
2024-03-18T10:45,48,-0.6,298.6,93.1,205.5,209.0,28.5,0.00
2024-03-18T11:00,47,-0.5,291.5,110.0,181.4,263.6,28.1,0.00
2024-03-18T11:15,46,-0.5,278.4,122.9,155.5,317.0,27.9,0.00
2024-03-18T11:30,45,-0.5,258.6,126.0,132.7,353.6,27.7,0.00
2024-03-18T11:45,44,-0.5,229.3,114.6,114.6,354.6,27.2,0.00
2024-03-18T12:00,44,-0.5,195.3,94.8,100.5,328.2,26.7,0.00
2024-03-18T12:15,45,-0.6,159.6,72.4,87.2,285.8,25.8,0.00
2024-03-18T12:30,47,-0.7,123.3,51.1,72.2,236.3,24.3,0.00
2024-03-18T12:45,50,-0.9,91.1,34.8,56.2,194.8,22.9,0.00
2024-03-18T13:00,52,-1.0,60.2,20.7,39.6,147.4,21.3,0.00
2024-03-18T13:15,54,-1.2,34.6,10.5,24.1,103.5,20.0,0.00
2024-03-18T13:30,55,-1.4,14.8,3.4,11.5,34.9,19.0,0.00
2024-03-18T13:45,56,-1.6,0.3,0.1,0.3,0.4,18.0,0.00
2024-03-18T14:00,58,-1.9,0.0,0.0,0.0,0.0,16.6,0.00
2024-03-18T14:15,60,-2.2,0.0,0.0,0.0,0.0,14.7,0.00
2024-03-18T14:30,63,-2.7,0.0,0.0,0.0,0.0,12.5,0.00
2024-03-18T14:45,66,-3.0,0.0,0.0,0.0,0.0,10.3,0.00
2024-03-18T15:00,68,-3.4,0.0,0.0,0.0,0.0,8.4,0.00
2024-03-18T15:15,70,-3.7,0.0,0.0,0.0,0.0,6.8,0.00
2024-03-18T15:30,71,-4.0,0.0,0.0,0.0,0.0,5.8,0.00
2024-03-18T15:45,72,-4.2,0.0,0.0,0.0,0.0,4.7,0.00
2024-03-18T16:00,73,-4.4,0.0,0.0,0.0,0.0,3.7,0.00
2024-03-18T16:15,74,-4.7,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-18T16:30,75,-4.9,0.0,0.0,0.0,0.0,2.7,0.00
2024-03-18T16:45,76,-5.2,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-18T17:00,77,-5.4,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-18T17:15,78,-5.7,0.0,0.0,0.0,0.0,2.5,0.00
2024-03-18T17:30,79,-5.8,0.0,0.0,0.0,0.0,2.8,0.00
2024-03-18T17:45,80,-6.1,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-18T18:00,81,-6.2,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-18T18:15,82,-6.6,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-18T18:30,84,-6.8,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-18T18:45,85,-7.1,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-18T19:00,86,-7.3,0.0,0.0,0.0,0.0,2.8,0.00
2024-03-18T19:15,87,-7.6,0.0,0.0,0.0,0.0,2.5,0.00
2024-03-18T19:30,87,-7.8,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-18T19:45,88,-7.9,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-18T20:00,88,-7.9,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-18T20:15,89,-7.9,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-18T20:30,90,-7.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-18T20:45,90,-7.8,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-18T21:00,91,-7.7,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-18T21:15,91,-7.7,0.0,0.0,0.0,0.0,2.5,0.00
2024-03-18T21:30,91,-7.7,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-18T21:45,91,-7.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-18T22:00,91,-7.8,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-18T22:15,91,-7.8,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-18T22:30,92,-7.8,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-18T22:45,92,-7.8,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-18T23:00,93,-7.8,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-18T23:15,94,-7.9,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-18T23:30,94,-8.1,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-18T23:45,95,-8.2,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T00:00,95,-8.4,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T00:15,95,-8.6,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T00:30,96,-8.9,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-19T00:45,96,-9.1,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-19T01:00,96,-9.4,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-19T01:15,96,-9.6,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-19T01:30,96,-9.9,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-19T01:45,96,-10.1,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-19T02:00,96,-10.2,15.8,5.3,10.5,10.1,2.7,0.00
2024-03-19T02:15,95,-10.1,39.4,14.6,24.8,137.0,2.7,0.00
2024-03-19T02:30,94,-9.9,63.1,23.5,39.6,253.4,2.6,0.00
2024-03-19T02:45,93,-9.5,88.1,32.5,55.6,263.7,2.6,0.00
2024-03-19T03:00,92,-9.1,114.1,41.4,72.7,255.3,2.5,0.00
2024-03-19T03:15,91,-8.6,140.0,50.3,89.7,251.1,2.2,0.00
2024-03-19T03:30,90,-8.1,167.0,60.3,106.6,253.6,1.8,0.00
2024-03-19T03:45,88,-7.6,197.0,73.5,123.5,267.9,1.8,0.00
2024-03-19T04:00,87,-6.9,228.0,88.6,139.3,286.5,1.8,0.00
2024-03-19T04:15,86,-6.4,261.9,106.9,155.1,311.4,1.9,0.00
2024-03-19T04:30,85,-5.8,296.8,128.1,168.7,341.1,2.5,0.00
2024-03-19T04:45,83,-5.2,332.6,154.4,178.2,380.1,2.9,0.00
2024-03-19T05:00,82,-4.6,371.4,187.8,183.6,431.5,3.4,0.00
2024-03-19T05:15,80,-3.8,410.1,224.1,186.0,484.7,4.4,0.00
2024-03-19T05:30,78,-3.0,447.6,260.1,187.4,533.9,6.1,0.00
2024-03-19T05:45,76,-2.1,477.8,287.9,189.9,564.3,8.3,0.00
2024-03-19T06:00,74,-1.4,502.9,310.5,192.4,584.9,10.3,0.00
2024-03-19T06:15,72,-0.8,522.9,328.9,193.9,598.9,12.6,0.00
2024-03-19T06:30,71,-0.3,537.7,340.3,197.5,601.9,14.7,0.00
2024-03-19T06:45,69,0.1,548.6,345.5,203.1,596.8,16.9,0.00
2024-03-19T07:00,68,0.4,553.3,343.7,209.6,582.5,18.7,0.00
2024-03-19T07:15,67,0.7,553.1,334.9,218.2,559.5,19.7,0.00
2024-03-19T07:30,67,0.9,546.9,319.1,227.8,527.9,20.3,0.00
2024-03-19T07:45,67,1.1,534.7,296.4,238.3,487.6,20.8,0.00
2024-03-19T08:00,67,1.3,516.5,264.8,251.8,435.1,21.2,0.00
2024-03-19T08:15,67,1.5,492.5,227.3,265.2,374.7,21.5,0.00
2024-03-19T08:30,67,1.8,466.5,191.0,275.5,317.2,21.3,0.00
2024-03-19T08:45,66,2.0,434.7,155.8,278.9,261.9,21.4,0.00
2024-03-19T09:00,66,2.2,396.1,119.8,276.3,204.7,21.4,0.00
2024-03-19T09:15,66,2.2,355.6,85.9,269.7,150.0,21.4,0.00
2024-03-19T09:30,66,2.2,323.2,61.1,262.1,109.4,21.7,0.00
2024-03-19T09:45,65,2.3,301.7,49.1,252.5,90.8,21.6,0.00
2024-03-19T10:00,65,2.4,291.0,49.0,242.0,93.9,21.6,0.00
2024-03-19T10:15,64,2.5,286.2,55.7,230.5,111.4,21.5,0.00
2024-03-19T10:30,64,2.7,278.4,61.3,217.1,128.8,21.2,0.00
2024-03-19T10:45,63,2.8,265.7,64.0,201.7,142.2,20.7,0.00
2024-03-19T11:00,62,3.0,251.0,65.7,185.4,155.5,20.3,0.00
2024-03-19T11:15,61,3.1,234.4,66.3,168.1,168.9,19.8,0.00
2024-03-19T11:30,61,3.2,214.9,64.9,149.9,179.8,19.0,0.00
2024-03-19T11:45,61,3.2,195.3,62.6,132.7,190.7,18.3,0.00
2024-03-19T12:00,61,3.2,172.9,58.3,114.7,198.4,17.1,0.00
2024-03-19T12:15,62,3.2,149.6,52.0,97.6,201.7,15.7,0.00
2024-03-19T12:30,64,3.0,124.5,43.9,80.5,198.6,14.0,0.00
2024-03-19T12:45,65,2.8,97.6,34.0,63.6,185.5,12.3,0.00
2024-03-19T13:00,67,2.6,69.2,22.5,46.7,155.3,11.0,0.00
2024-03-19T13:15,69,2.3,43.1,12.2,30.9,115.4,9.7,0.00
2024-03-19T13:30,71,2.0,21.6,5.6,16.0,58.5,8.7,0.00
2024-03-19T13:45,72,1.8,2.7,0.7,2.0,5.0,8.0,0.00
2024-03-19T14:00,73,1.5,0.0,0.0,0.0,0.0,7.4,0.00
2024-03-19T14:15,73,1.3,0.0,0.0,0.0,0.0,7.1,0.00
2024-03-19T14:30,72,1.1,0.0,0.0,0.0,0.0,7.1,0.00
2024-03-19T14:45,71,0.9,0.0,0.0,0.0,0.0,6.9,0.00
2024-03-19T15:00,71,0.8,0.0,0.0,0.0,0.0,6.6,0.00
2024-03-19T15:15,72,0.4,0.0,0.0,0.0,0.0,6.2,0.00
2024-03-19T15:30,73,0.2,0.0,0.0,0.0,0.0,5.5,0.00
2024-03-19T15:45,74,-0.1,0.0,0.0,0.0,0.0,4.8,0.00
2024-03-19T16:00,75,-0.3,0.0,0.0,0.0,0.0,4.2,0.00
2024-03-19T16:15,76,-0.6,0.0,0.0,0.0,0.0,3.7,0.00
2024-03-19T16:30,76,-0.8,0.0,0.0,0.0,0.0,2.9,0.00
2024-03-19T16:45,76,-1.0,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-19T17:00,77,-1.2,0.0,0.0,0.0,0.0,2.5,0.00
2024-03-19T17:15,78,-1.5,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-19T17:30,80,-1.9,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-19T17:45,81,-2.2,0.0,0.0,0.0,0.0,2.1,0.00
2024-03-19T18:00,83,-2.5,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T18:15,84,-2.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T18:30,86,-3.2,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T18:45,87,-3.5,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T19:00,88,-3.8,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T19:15,89,-4.1,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T19:30,90,-4.3,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-19T19:45,91,-4.7,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-19T20:00,92,-4.8,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-19T20:15,93,-5.1,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-19T20:30,94,-5.2,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-19T20:45,94,-5.4,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T21:00,95,-5.6,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T21:15,95,-5.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T21:30,96,-5.9,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-19T21:45,96,-6.1,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T22:00,96,-6.2,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T22:15,96,-6.4,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-19T22:30,97,-6.7,0.0,0.0,0.0,0.0,2.1,0.00
2024-03-19T22:45,98,-6.8,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-19T23:00,98,-7.1,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-19T23:15,98,-7.2,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-19T23:30,99,-7.4,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-19T23:45,99,-7.7,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-20T00:00,99,-7.8,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-20T00:15,99,-7.9,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-20T00:30,100,-8.1,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-20T00:45,100,-8.2,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-20T01:00,100,-8.3,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-20T01:15,100,-8.5,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-20T01:30,100,-8.7,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-20T01:45,100,-8.9,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-20T02:00,100,-8.9,9.2,3.1,6.2,11.3,2.0,0.00
2024-03-20T02:15,100,-8.8,35.0,15.4,19.6,151.3,2.0,0.00
2024-03-20T02:30,100,-8.6,69.6,34.2,35.4,369.3,1.8,0.00
2024-03-20T02:45,99,-8.4,109.4,58.7,50.7,453.9,1.8,0.00
2024-03-20T03:00,98,-7.9,151.5,90.3,61.3,536.0,1.8,0.00
2024-03-20T03:15,96,-7.4,192.0,125.5,66.6,607.1,1.8,0.00
2024-03-20T03:30,93,-6.7,234.4,165.6,68.8,678.3,1.5,0.00
2024-03-20T03:45,90,-5.9,276.5,205.2,71.2,731.8,1.8,0.00
2024-03-20T04:00,86,-5.0,317.3,245.6,71.7,778.3,1.6,0.00
2024-03-20T04:15,81,-4.0,355.9,285.8,70.1,818.0,1.6,0.00
2024-03-20T04:30,76,-2.7,393.4,324.7,68.7,850.8,1.6,0.00
2024-03-20T04:45,71,-1.5,429.8,361.5,68.4,876.6,1.5,0.00
2024-03-20T05:00,66,-0.3,463.0,393.9,69.1,892.8,1.4,0.00
2024-03-20T05:15,62,0.6,495.2,424.3,70.9,906.2,1.6,0.00
2024-03-20T05:30,59,1.6,524.2,451.5,72.7,915.5,2.1,0.00
2024-03-20T05:45,56,2.4,550.2,476.7,73.5,923.6,3.1,0.00
2024-03-20T06:00,53,3.2,574.0,500.7,73.3,932.9,3.7,0.00
2024-03-20T06:15,51,3.7,594.8,520.7,74.1,938.0,4.3,0.00
2024-03-20T06:30,49,4.2,613.6,538.7,74.9,943.2,4.7,0.00
2024-03-20T06:45,48,4.6,628.3,553.5,74.7,946.8,5.2,0.00
2024-03-20T07:00,47,5.0,641.0,565.4,75.6,949.1,5.7,0.00
2024-03-20T07:15,46,5.3,649.6,574.2,75.4,950.3,6.0,0.00
2024-03-20T07:30,45,5.6,654.2,578.9,75.3,949.0,6.0,0.00
2024-03-20T07:45,44,5.9,656.8,581.7,75.1,948.4,6.4,0.00
2024-03-20T08:00,43,6.2,656.4,581.5,74.9,947.0,6.3,0.00
2024-03-20T08:15,42,6.7,651.0,577.2,73.8,943.1,6.6,0.00
2024-03-20T08:30,41,7.2,642.6,570.0,72.6,938.3,6.5,0.00
2024-03-20T08:45,40,7.7,633.2,560.8,72.5,934.2,6.8,0.00
2024-03-20T09:00,39,8.1,619.9,548.6,71.3,929.1,7.2,0.00
2024-03-20T09:15,38,8.2,602.6,532.5,70.1,920.9,7.6,0.00
